	S1-70A	S1-77A	S1-88A	S1-73A	S1-90A	S1-79A	S1-47A	S1-69A	S1-55A	S1-3A	S1-89A	S1-91A	S1-53A	S1-61A	S1-54A	S1-83A	S1-35A	S1-39A	S1-62A	S1-87A	S1-6A	S1-78A	S1-52A	S1-22A	S2-12	S2-64	S2-45	S2-50	S2-35	S2-25	S2-32	S2-56	S2-82	S2-46	S2-55	S2-20	S2-22	S2-80	S2-38	S2-13	S2-4	S2-61	S2-92	S2-54	S2-73	S2-90	S2-88	S2-3	S3-10	S3-71	S3-24	S3-12	S3-73	S3-84	S3-58	S3-45	S3-29	S3-43	S3-27	S3-68	S3-75	S3-14	S3-3	S3-78	S3-81	S3-37	S3-98	S3-23	S3-79	S3-52	S3-91
BanLec H84T 	-0.23859553080861862	-0.006678644256055993	-0.3743580892790645	-0.2950122769975354	0.06997251597146206	-0.19247417307434317	0.8401040536025045	0.05675841935776155	0.15273753316831032	0.024934805607879744	-0.007600133407318802	0.5616325186839707	0.9990588981556605	0.08449892364336606	0.3654522575166519	0.17359850118933837	0.09285281394979238	0.04931790197762851	0.12343377635623516	0.40166951199410256	-0.05307602399839905	-0.026468699840491865	0.26813001215661525	-0.05607590421802793	0.015966923344630023	-0.05263921840554953	-0.23525817038174274	0.04946396825089359	-0.34005962356170893	0.5164714519693772	0.0010799686918665531	0.42536548047631845	0.4019340747263213	0.30874223373010673	0.06836057471430396	0.3367699635339859	0.6800862902270733	0.5305196341747037	0.41441025298121315	0.8086214260846674	0.217287607792773	0.33115459914548967	0.35384941291592087	1.3372205948899587	0.14700275293135337	0.1446295261266795	0.47473214493911936	0.1333105673641466	-inf	0.14628613294280954	0.15232924501677034	-0.567568068115952	-0.2567031930937901	-0.07460855521132442	0.11394234315086163	-0.13936944946343877	0.0935422176692732	0.007202525980516338	0.35452962389488296	0.05994319323653717	-0.24983022165403374	0.1932676378812379	0.7106173107003378	0.023582557925406505	0.14473691934001232	0.35540796808825453	0.5813157867854207	0.04004832353231651	0.7681060626531867	-0.18376905857943635	0.310958334227372
Protein A 	0.5052176335809697	1.0403051119470412	0.07864771320220161	-0.4013712077239375	0.737466031604704	0.8760462624864502	1.3974992548212575	-1.7666708208950903	1.1045045483599982	0.9566235572317964	1.045562494815901	1.5445601950638765	0.7874295249379506	0.7318173966135469	1.184005197707877	0.4516577364253107	0.6339785573920858	0.8931030727551622	0.7482249441209384	0.6339317077364294	0.6481338668291008	1.0538749073183749	0.38746347936599873	1.1660707267659365	-0.7487215932258059	0.49433403983395247	0.09542568260807165	1.1618264206296576	0.5553960487769358	0.026675655846347464	-1.2462911952581288	1.064197212253505	0.7869566145064296	0.9580128759499662	0.49365787133838174	0.846640854495671	1.0005549501127051	0.19725463537904137	0.8940292699751291	0.975029790273818	0.6504967081964937	0.8009235958939823	1.1636350208995927	0.8438165363548638	-0.01751504554601425	0.8758774976835431	0.7591185740201599	-0.3269283190394402	-inf	0.7864573271161645	0.631899883113685	1.3624396414645075	0.10021706014217083	0.7246556758360908	0.5765645754984585	0.9405503133361431	0.8474791780322084	0.8973360794151468	0.6901505996561841	0.6650499541494578	0.6157224926929038	0.8205681324251209	0.03853892549305402	1.005663603602002	0.7241349816138873	1.378204062075136	0.625356779576962	0.8147725464129928	1.0531358875967125	0.5467273025237843	-0.8658331909122003
Protein G 	1.1594917353470073	0.7423554698083297	0.03681597285790429	1.27846303324345	1.0225540051925834	0.3678895204855671	1.185769834555496	-1.788437836032522	1.4263645438610377	1.4855639406253738	0.7541120156240241	1.4777698318232657	0.8105939449777616	0.508486246812399	1.1026613888089967	1.066973823504429	0.8604035710647119	0.7350922393378485	1.457818324786706	1.1587019885740295	0.3697012299392794	1.4887305036420502	0.29510607935986294	0.915042756452236	-1.4815454292169363	0.6153194403061116	0.5867804685658722	0.6096903475757937	0.585436490064363	0.07867173574274507	-1.8171584405971846	0.8461730667903906	0.6830832869730357	0.3936434329253421	0.34531387186299206	0.5780156574864445	0.5542494812098482	0.0876644347387792	0.5990223401890766	0.290240102020586	0.8542417056175418	0.47354088571918246	1.192362365356083	1.0062938409829623	0.2873025930660952	0.8354715096824793	0.16822432821919361	-0.1880668195694548	-inf	0.7027840371188709	1.1901667639479638	0.34591392490581513	0.39881443948371287	0.5484322583600852	0.561373031503879	0.665412961506595	1.073759818981383	1.0458765480471346	0.7993970573192806	0.4583677847986667	0.4429685925661604	0.7626874527060628	0.263083275758158	0.6566851792950836	1.1882909285089909	1.0104171618124143	0.37738556185560374	0.461857151990434	0.7878244271749	0.6194815333341468	-1.011741077133865
Protein L 	-0.006489648381103749	-0.4493151173055857	-1.6363086598338439	-0.4848781267370751	0.15019486104875962	-0.4703159819581381	0.02287680230994178	-2.7152865767822485	-0.21097217712824273	-0.24205724702972864	-0.39376631497034603	-0.1394226536470985	-0.4615022793642181	-0.844742592842003	-0.4217751628941457	-0.575547121217099	-0.6035746438932723	-0.15096363612870617	0.16936549921366734	-0.0035326611939440794	-1.1811368054266032	0.579840451677632	-1.2394461373429901	-0.172715499646775	-2.208719046147581	-0.21008059455921207	-0.7980593267567838	-0.2591863162316368	-0.03311794842517613	-0.31325287383446404	-2.5007255252250773	0.03198149501172951	-0.3057036007434831	-0.35584337475456707	-0.2428878323503621	-0.12301343989527717	-0.2813030902529766	-0.12517431196099893	-0.1288987606389848	-0.09960123907749019	0.29048083279076686	-0.38000841894482856	0.27379816272621743	0.3019328314396749	-0.6240044593445018	0.1914054646597667	-0.1134386395665186	-1.2831788950379237	-inf	0.2801185551185872	0.25603076540941605	-0.357350716848291	-0.6055746993130469	0.1851315720452553	-0.46239582496697484	0.3256569764476283	0.5699147903535517	0.23940672119740386	-0.015997539987875307	-0.10546204028965012	-0.20080873751357667	0.5160422882357752	-0.6552574782071429	0.05950442346850839	0.34110433147361974	0.5516975924529357	-0.5480678152383572	0.16395662362670468	-0.0649129058894744	-0.16428121484685965	-1.481611682166066
Anti IgM Abcam	1.808999478147664	1.1579400863273868	1.6399463383130397	1.649325897346259	2.3755519413152757	2.3586250396156285	1.894801989367668	0.0497976678081011	1.3125698155163896	1.891610645991944	0.8596835391208397	1.3714036116063735	1.5347826328235388	2.0299984654982337	1.3568684058046614	1.6266226686991951	2.4554587775623324	1.8600042399016783	1.6236633462050898	1.9057992213284871	0.9704811356336984	1.9237515060738792	1.9193289398017315	1.0296639690647238	0.12971582969153597	1.9347876543427946	0.06004020400146537	1.0937237562351525	1.9660171011110956	0.08253738162734894	0.5824275561716101	2.734899912705051	1.5969699649969176	2.395047243414905	1.6397247039315752	1.123720378275812	0.63629088152642	2.716128126484161	1.9895509176590076	0.2994127444185139	1.7531110006808346	1.210921077176319	1.1295110514010085	0.9464999795510262	0.04949065960336024	1.900634083775113	0.4628349475161836	-0.4420065766783545	-inf	2.812457118076522	1.5998154656713635	1.4589136811330534	1.1818105382826796	2.2018394765946105	1.4934208109223317	1.433979584437264	2.2962325346797585	1.2011388715638285	2.0838089014511367	1.5757868773796226	1.7719253813830045	1.5855514893998444	2.185550590713715	1.7166721120670008	0.8335106892779964	1.886969273394211	0.8380115157269754	0.08969355774910671	0.03516730617965769	0.816667515376758	0.06639866951676987
Anti Galectin 9 	0.9915515966478399	0.5254584792960272	1.064670545720348	0.48211819352773877	0.9668361627318736	1.387555593547788	0.7335604972269317	-0.7069050207043992	0.8370676692132285	1.2670228144048505	0.49028919975281005	0.6651189054370062	0.6982102174598874	0.5175144471278151	0.772164947162605	1.3796389606839519	0.7108069549398486	0.317720728024893	0.8663193668606864	1.2247379566439005	-1.0223436825014516	0.30136981616113134	0.19299872839410864	0.9192774519769109	-1.4937115229703717	-0.2784419764681718	-0.6710525519922228	-0.9074067393353833	0.5495340281452332	-0.2507151771006113	-1.8918188718413447	-0.582652147087334	0.1735518172668918	-0.2621853256168466	-0.9744586375748618	-1.168187619335172	-0.08100316940820969	0.6607422862616902	-0.6227725969810581	-1.3351935265736061	0.2544114698667343	-0.8581509942273656	-0.8209337293909564	-0.14967230719114596	-1.189900924882914	0.6735582143177236	-0.8419712983438788	-1.2069752341357292	-inf	1.1902018534437544	0.7275538884770921	0.19017671358182422	0.3740735061959535	1.1439237464470857	-0.493005964614109	-0.0043793904407001955	1.2634827972193492	0.6083173921933007	0.0028735293424244136	-0.8401321604993519	0.0023643867003779588	-0.5469229758692092	0.3940758538019293	-1.3321945020397878	-1.3124472899554644	-0.6871572769894718	-1.8032551874835563	-1.8140020686204186	-1.325585514622233	-0.416391112043274	-0.7238184489022812
Anti NEU1 	0.46164788437828713	0.4333260748364388	0.6335521010631708	0.45202687078504045	0.9619412047429636	0.7506448687632774	0.48724261390152535	-0.8092334884266633	0.6200443157611433	-0.37711108278547256	-0.924841048475276	0.16161798757646056	-0.9216149468745924	-0.17427011309901697	0.02939951715266618	-0.4543991254066213	-0.535753752316075	0.22073376606333256	0.0007906237954956229	0.28464086979447334	-0.6552009076107244	-0.13176183939728517	-0.5732948798657506	-1.751464467485142	-2.0604370888989707	-2.154902999860619	-2.8825216703977516	-2.1936435429255643	-1.2080215847049693	-0.5090055649951709	-2.8105961085084354	-2.7763166314737338	-0.8109865595012852	-1.7360195823187012	-3.1894062539991133	-2.0478949775820974	-1.7483601144535688	-0.3594357704687843	-1.9574685794138922	-2.509283606665059	-0.048315633409646216	-1.8023965958433361	-2.591947014119291	-1.0476835176525294	-2.0773432958808837	-0.4405310030095893	-1.755486475767707	-1.3925515065530945	-inf	-0.7367287934399838	-1.1343587403557183	-1.9627400408997637	-1.405378175570141	-1.574698074667179	-1.3418805599765868	-0.288335467032264	-0.20451043208493147	-1.5606609568818346	-0.869647400458361	-2.4955941226239657	-1.8563547778567853	-2.2869557523604223	-1.3692025196831645	-3.4198817841552027	-1.0307339345523903	-2.8767039866957873	-4.073825611120927	-1.8919637215855598	-3.871848201104697	-3.14903570635955	-1.866321900550247
Anti PolySia 	1.6443371128872593	1.2534678993605268	2.5869526787227204	1.5010344919352747	1.5161320987427542	0.3946499842952997	0.9441506601237389	-0.8305486188720338	1.1921918607474733	1.7358907300022646	1.5754539663469758	1.2230743258406598	1.9350116343118537	1.88247887798274	1.3945739791423215	1.3902732188076177	1.76353965872822	0.6587547093366174	2.010117489432844	1.5667127031978088	1.3909706037761067	0.6488652498122808	1.448869567050413	1.7269429559151614	-0.3252288016403619	0.46148598342016744	0.3471710067165027	0.8664562816293387	0.17562364606111652	0.1491484552209349	1.0743741419292319	1.1053942400873786	0.9392387334097518	0.5008867428105972	0.551034710868113	0.619856018311588	0.8688478647762619	1.3595137822012375	0.4905034532838023	0.4695554030328191	0.6426924478676493	0.6529540704877194	0.830187154957871	0.554381494235072	0.17576486629719085	0.5014752595811414	0.2809570764124167	-0.2488296069539588	-inf	0.469536888908695	0.5263844989374366	0.2429254435852304	0.8341530989603413	-0.0944727912183532	0.6735379799075907	0.7722344480460596	0.0018446366386513913	1.1597536735248737	0.5359969416340346	0.5064571497719906	0.2897084728129277	0.46005411253259015	0.18575347499115727	0.7848610305019004	0.6926264021361072	0.7362376747112751	-0.5054975868262629	0.42764314105657725	0.7626608378183457	-0.1701679777162897	-0.8304815321254213
Anti VE cadherin 	3.747173643685975	3.836840568639431	4.481374221847629	3.800123409109099	3.597455798010289	3.2334157061189384	3.0049604487190407	1.1691752952903083	3.723984805591749	3.5883053800673856	3.527566599234885	2.806920717507981	3.943704905650637	3.850620186651812	3.9576056128148593	3.583990973884611	3.578886081646817	3.3893356994888584	4.193453634211393	2.2324820263025296	3.8510848385474175	2.2970798148736833	3.7776742903834992	4.492587240495158	0.46782015225216006	4.260372032650271	4.43224071390683	3.749959474448261	4.036390867016039	1.817655094522316	3.400667915144652	4.125268828778187	4.100403367305438	3.147776702548154	3.9113743677693424	3.827075646352261	4.061655856969526	3.5455474463602794	3.9607166466005777	3.4863238862759287	3.5334167438335413	3.665133337084478	3.6114448248451123	3.5650796363525057	2.940532113035024	2.3434359007441383	2.998270322929486	2.709716675255266	-inf	3.870374315767604	4.2223400979667085	3.772869856456818	4.128863224218868	3.198527073291883	3.7710592468311823	3.9499050658389345	4.008825283650343	4.3372886254692204	4.386283682879702	3.895988819885739	3.2726265911365036	4.4486351885971125	4.012520322897179	3.7334222576112905	3.847090653110457	4.1448481203203285	3.047604193346078	2.788294091776607	2.9153183129565563	3.079685290043694	1.037224402434649
Anti IL-1a 	2.050727665175522	1.9468218897731915	2.735566918241553	2.427441664765057	1.9632315134984988	1.31626630333408	1.289238241351456	-0.2851959827868937	2.1629719637223728	2.755350777200532	2.1798674028161935	1.2883482733639768	2.323176170085785	2.1842738622216062	2.004254390856433	2.5593787697006145	1.8873271435671317	1.5615395163455386	2.79547097345092	2.241122410682285	2.3388318324982182	1.1713012277485615	2.548955459471864	2.8075179122199114	0.5430948103523352	2.268873495205011	2.869159182279676	2.2934249409352288	2.309003347675049	0.6273576477142193	2.191923132247107	2.9916292780902403	2.3214841618758655	2.1374470023775953	2.4411463320907942	2.6071879137210736	2.7574070844488614	2.309083282365119	2.877459815351994	2.554142485109694	2.6345727044926	3.0149146295471247	2.144005322491438	2.294526449291387	2.1832940686427533	2.9972196125174126	1.3707311395969135	1.818381783545934	-inf	2.364594778150028	3.217934155172	2.3982678680719864	2.675788324802979	1.5350773013208037	2.225863638230863	2.4234126835617604	2.4845143846160225	2.673402432427665	3.1418944560554016	2.706285470898098	2.170684518140713	3.116360790497748	2.9836933208610352	2.1745197705197854	2.2195186692547173	2.810536321477291	2.2676955169574313	1.5937326453629783	1.8266073871484776	2.1709654489546373	0.6936832383880769
RCA120 Vector	-0.3523511214269911	-0.493874410653153	-1.2199332894196604	-0.8791336900572432	-0.5328859370929049	-0.01648561537286187	-0.4210893134715826	-1.2442274330427978	-0.5693071187755766	-0.13186091261066796	0.0744719176078977	-0.3314470082262959	-0.4612455804930657	-0.261208041867004	0.03783779599402187	-0.7381094357798424	0.006772310956014798	0.3582138756572099	-0.15395612009516163	-0.527149103525318	-0.22897714022322072				-0.7350008904164556	0.33925429359780435	0.28851474150117873	0.17308977572512657	-0.016849645449897904	-0.45179012570441834	0.21777425145209245	1.1253127417753694	0.06826297911132069	0.7885843678502175	0.5907032773598487	0.3589938866652383	0.7828899834883914	0.9090040505907705	0.24548602058636268	0.4588191027311066	0.32177697155576584	0.13924774048057328	0.8537695214210732	0.08300714433565376	0.2676577942078002	0.9461709312021286	0.024227772793560542	-1.7487211901325526	-inf	0.6041637953142855	0.16656375980745414	-0.29291039076813574	-0.5342066660634732	-0.049080435495913656	-0.07140605021502522	0.4560622862752179	0.35472519345731235	0.26645225011940327	0.502578513641922	0.21721498342399104	0.10742241008255243	0.15148321880129528	0.47697510490018696	0.2715668565143115	0.037303640350785615	0.1360827688008466	-0.38803603564909667	-0.32138109021620637	-0.11919088445924465	0.43870130986885825	-0.25933313424399446
